filename,index,quality,bpp_dct,bpp_jpeg,jpeg_quality_used,compression_ratio,sigma_adaptive,psnr_dct,ssim_dct,lpips_dct,kurt_dct,sigma_r_dct,tail_frac_dct,psnr_dncnn_pq,ssim_dncnn_pq,lpips_dncnn_pq,kurt_dncnn_pq,kurt_exc_dncnn_pq,sigma_r_dncnn_pq,skew_dncnn_pq,tail_frac_dncnn_pq,gain_psnr_dncnn_pq,psnr_dncnn_gl,ssim_dncnn_gl,lpips_dncnn_gl,kurt_dncnn_gl,kurt_exc_dncnn_gl,sigma_r_dncnn_gl,skew_dncnn_gl,tail_frac_dncnn_gl,gain_psnr_dncnn_gl,psnr_ffdnet_pq,ssim_ffdnet_pq,lpips_ffdnet_pq,kurt_ffdnet_pq,kurt_exc_ffdnet_pq,sigma_r_ffdnet_pq,skew_ffdnet_pq,tail_frac_ffdnet_pq,gain_psnr_ffdnet_pq,psnr_ffdnet_gl,ssim_ffdnet_gl,lpips_ffdnet_gl,kurt_ffdnet_gl,kurt_exc_ffdnet_gl,sigma_r_ffdnet_gl,skew_ffdnet_gl,tail_frac_ffdnet_gl,gain_psnr_ffdnet_gl,psnr_arcnn_pq,ssim_arcnn_pq,lpips_arcnn_pq,kurt_arcnn_pq,kurt_exc_arcnn_pq,sigma_r_arcnn_pq,skew_arcnn_pq,tail_frac_arcnn_pq,gain_psnr_arcnn_pq,psnr_arcnn_gl,ssim_arcnn_gl,lpips_arcnn_gl,kurt_arcnn_gl,kurt_exc_arcnn_gl,sigma_r_arcnn_gl,skew_arcnn_gl,tail_frac_arcnn_gl,gain_psnr_arcnn_gl
0346.png,63,25,0.688,0.6986,19,34.8859,0.049477,25.9064,0.816339,,7.108803038718148,12.616619279350672,0.016693115234375,26.4867,0.825047,,6.931370609212321,3.931370609212321,11.760420960690409,-0.07046059161768983,0.017547607421875,0.5803,26.298,0.821419,,7.117114518897451,4.117114518897451,12.029720113263917,-0.050882880997934345,0.0175018310546875,0.3916,23.722,0.723097,,6.4273789602081495,3.4273789602081495,14.984566388568332,-0.16843644656217477,0.020477294921875,-2.1844,25.4962,0.783084,,6.457876219346215,3.4578762193462147,13.294299334850948,-0.28169438776227984,0.016876220703125,-0.4102,26.3242,0.819398,,6.632114466947848,3.632114466947848,11.998630430965916,-0.07412324268463695,0.0170745849609375,0.4178,26.3108,0.821081,,6.712485201505776,3.7124852015057757,12.018379716109974,-0.05519556147289976,0.016845703125,0.4044
0346.png,63,50,1.1738,1.1761,42,20.4459,0.038137,28.1729,0.881523,,5.7066567574273845,9.724980350172142,0.0150909423828125,28.1577,0.880691,,5.670985902982805,2.670985902982805,9.742742937879854,0.03159741356867301,0.014923095703125,-0.0152,28.6663,0.888366,,5.881558626794527,2.8815586267945266,9.15667997764051,-0.007993341984795137,0.0153045654296875,0.4934,24.9345,0.846741,,4.810598673099949,1.8105986730999488,13.012134720468291,0.5879149205486427,0.011077880859375,-3.2384,26.3075,0.822499,,6.633702884137631,3.633702884137631,12.176480731173811,-0.2733382268231848,0.017181396484375,-1.8654,28.7183,0.887705,,5.783939968496262,2.783939968496262,9.104692149744647,-0.020990412460810043,0.0150299072265625,0.5454,28.7277,0.88672,,5.751136298829337,2.751136298829337,9.097647502218393,-0.04001416847016084,0.0149993896484375,0.5548
0346.png,63,75,1.8576,1.8442,71,12.9196,0.026388,31.3061,0.932359,,4.8189552744161235,6.728972020486095,0.01104736328125,32.0823,0.939968,,4.865862669835367,1.8658626698353666,6.114583766687957,-0.019744319679935243,0.01171875,0.7762,31.7859,0.937414,,4.885183485040861,1.8851834850408613,6.334542795486432,-0.05659627774098547,0.011810302734375,0.4798,25.0098,0.870604,,6.532928442905467,3.532928442905467,10.650714031632015,-0.12393925088246574,0.028045654296875,-6.2963,26.6518,0.84094,,6.94315845951973,3.94315845951973,11.746458386072607,-0.2658888499408629,0.0178375244140625,-4.6543,31.7465,0.936774,,4.924594404757262,1.9245944047572623,6.373081297373885,-0.0012408564690886076,0.01177978515625,0.4404,31.3468,0.933026,,5.322176009829375,2.3221760098293753,6.698573920046318,-0.08623096425183666,0.0138092041015625,0.0407
0346.png,63,90,3.0809,3.0868,89,7.7899,0.012867,37.1314,0.976075,,3.9324568443107335,3.281067462036849,0.007354736328125,37.1315,0.976075,,3.932590370063473,0.932590370063473,3.2810217879788177,-0.011495250349430743,0.007354736328125,0.0001,37.3374,0.977593,,4.099922975125062,1.0999229751250619,3.1702462294470997,-0.10737742118963749,0.00830078125,0.206,25.5278,0.886939,,4.837722370245071,1.8377223702450713,12.611211393261735,-0.9482904456594434,0.0092926025390625,-11.6036,26.805,0.848489,,7.083828217326126,4.083828217326126,11.571113197849662,-0.2764748215757658,0.01806640625,-10.3264,36.8461,0.976439,,4.887583158724696,1.8875831587246958,3.405590236257055,0.014817644203419307,0.0089874267578125,-0.2853,33.6436,0.964094,,6.591815806373677,3.5918158063736767,5.13019892415583,-0.12476120685372585,0.0166168212890625,-3.4878
0242.png,64,10,0.2614,0.2714,4,91.8139,0.032286,27.2463,0.778546,,5.29255537059326,8.232885384709874,0.0111846923828125,27.7145,0.797534,,5.595815496693897,2.5958154966938967,7.397827877260248,-0.018139024650863412,0.010650634765625,0.4682,27.6426,0.794132,,5.3829738034140755,2.3829738034140755,7.545664064497768,-0.037954704718005314,0.010528564453125,0.3963,23.1263,0.702647,,5.069055513602736,2.069055513602736,9.870102286488063,-0.3401534190767439,0.029083251953125,-4.12,27.4536,0.794237,,5.574490009121281,2.5744900091212806,7.701040169529977,-0.1904790304046275,0.011444091796875,0.2073,27.755,0.798832,,5.870613925950662,2.8706139259506616,7.338449048533189,-0.06983250638033604,0.011260986328125,0.5087,27.4906,0.788683,,5.315998466538921,2.315998466538921,7.809491121111191,-0.02442474686140224,0.010528564453125,0.2443
0242.png,64,25,0.522,0.5286,17,45.974,0.021635,30.6319,0.870262,,5.665998459412753,5.516940937661761,0.0100250244140625,31.0146,0.878569,,5.81548834083675,2.81548834083675,5.063696466778064,0.0765432885681573,0.01043701171875,0.3827,30.9143,0.875923,,5.7968758878033375,2.7968758878033375,5.15171674397918,0.05967499306653759,0.010101318359375,0.2824,26.1569,0.836343,,10.115834557413518,7.115834557413518,8.472083893100876,-0.6344372179646395,0.0136871337890625,-4.475,30.12,0.865569,,5.714517690156682,2.714517690156682,5.84584962192768,-0.11113076647497616,0.0110321044921875,-0.5119,30.9126,0.876288,,5.90743430271592,2.90743430271592,5.1850194834994605,0.0852231424349473,0.00994873046875,0.2807,30.8648,0.874896,,5.773278210300762,2.773278210300762,5.2405333676894195,0.08968785365662398,0.0097503662109375,0.2329
0242.png,64,50,0.8454,0.8387,40,28.3875,0.017069,32.7281,0.907579,,5.725701167132156,4.352624599234922,0.0100555419921875,32.7268,0.907569,,5.721637453675203,2.7216374536752026,4.353840096145872,0.0484385685303318,0.0100250244140625,-0.0013,32.9026,0.909855,,5.7922008512949885,2.7922008512949885,4.17111848263393,0.023650220139411194,0.0100555419921875,0.1745,29.9795,0.899544,,3.439649203218215,0.4396492032182149,7.2465713832636,-0.29261120564957993,0.004669189453125,-2.7486,31.5183,0.893637,,5.744796209042541,2.7447962090425406,5.263466441799347,-0.12910666206111765,0.0106658935546875,-1.2098,32.9263,0.910179,,5.778059095530822,2.778059095530822,4.172597046864813,0.048155895923206765,0.010040283203125,0.1982,32.9189,0.910067,,5.932502509127351,2.9325025091273513,4.174512835815212,0.05343294988950381,0.009765625,0.1908
0242.png,64,75,1.2791,1.2832,70,18.7632,0.013891,34.3652,0.931417,,4.700899330297234,3.5423047966319547,0.0092010498046875,34.5731,0.93305,,4.5041737146509275,1.5041737146509275,3.38154915927369,-0.02976000620753535,0.0087738037109375,0.2079,34.3965,0.931714,,4.620704262454534,1.6207042624545336,3.49233277125549,-0.060762925309276204,0.0092926025390625,0.0313,26.6551,0.866922,,4.447747616327353,1.4477476163273533,4.781291202163727,-0.35446435549585115,0.1981658935546875,-7.7101,32.2642,0.90976,,5.721534073842777,2.7215340738427773,4.997118379779247,-0.1393469495814038,0.01055908203125,-2.101,34.4329,0.93229,,4.699231728295739,1.6992317282957394,3.4973356309397285,-0.015719832765034567,0.0091400146484375,0.0677,34.4571,0.932327,,5.012786224997934,2.0127862249979342,3.463274485234736,-0.017950647649592144,0.0090484619140625,0.0919
0242.png,64,90,2.2634,2.2992,89,10.6035,0.010484,36.3547,0.952665,,3.9952903221117473,2.6734477937403014,0.0078125,36.3547,0.952665,,3.994994634013468,0.9949946340134681,2.673445123522979,-0.0012475663080065114,0.0078125,0.0,36.4185,0.954018,,3.9726638741705544,0.9726638741705544,2.607784290551479,-0.03087053297067818,0.007904052734375,0.0638,30.5766,0.92132,,2.8820588779942424,-0.11794112200575757,6.998295461445756,-0.04719683259754676,0.001678466796875,-5.7781,32.8972,0.922565,,5.931862336531623,2.9318623365316228,4.810908356721498,-0.11557296087024878,0.010650634765625,-3.4575,36.4249,0.953735,,4.081645884314146,1.0816458843141463,2.631145900236612,-0.007186915080332117,0.0079498291015625,0.0702,36.397,0.95413,,5.024922474918375,2.024922474918375,2.6386036820511376,0.014032605563065842,0.008209228515625,0.0423
0014.png,65,10,0.533,0.5458,7,45.0252,0.071243,22.945,0.794129,,4.153751305988542,18.166971505236024,0.0085906982421875,23.6253,0.808903,,4.407558196211594,1.4075581962115944,16.79872033035657,-0.006272301775875714,0.0097808837890625,0.6803,23.5342,0.808246,,4.379981491833742,1.3799814918337416,16.9617851751011,0.004277181268811001,0.0099639892578125,0.5892,20.3097,0.63843,,4.894236899150222,1.894236899150222,22.905866219737938,-0.13790840002090266,0.0135040283203125,-2.6353,23.1998,0.78993,,4.325630788417591,1.325630788417591,17.477658592326154,-0.09712653218795962,0.0105133056640625,0.2548,23.5704,0.804732,,4.468558768807499,1.4685587688074992,16.90460557644611,-0.020121967991487962,0.010101318359375,0.6254,23.3771,0.805634,,4.2236615812523155,1.2236615812523155,17.28528812650518,-0.01590618066038694,0.009429931640625,0.4321
0014.png,65,25,1.0567,1.0541,20,22.7128,0.050632,25.9115,0.894973,,4.160581561583485,12.911156252975829,0.008514404296875,26.7376,0.910011,,4.479258731333918,1.4792587313339176,11.73755070049324,0.026905452647237944,0.009552001953125,0.8261,26.5256,0.903693,,4.481097486553983,1.481097486553983,12.020826709878248,0.030769451605175552,0.00921630859375,0.6141,22.8589,0.823202,,4.867739710877141,1.8677397108771414,16.15559008681712,0.10994659726328912,0.0145111083984375,-3.0526,25.2921,0.874673,,4.463145484577026,1.4631454845770264,13.686949615402341,-0.09310343287223827,0.0103912353515625,-0.6194,26.5039,0.904201,,4.38202628357935,1.38202628357935,12.059906410676138,-0.008234069219459994,0.009124755859375,0.5924,26.4915,0.904217,,4.293991137538503,1.2939911375385034,12.077188137032532,0.00223242127665266,0.0094146728515625,0.58
0014.png,65,50,1.611,1.6108,43,14.8979,0.037405,28.5414,0.938975,,3.9116179870402834,9.538237831596518,0.0079803466796875,28.5335,0.938915,,3.90882256681867,0.90882256681867,9.546936447015492,-0.021817298375770483,0.008056640625,-0.0079,29.1562,0.944397,,4.204665995912302,1.2046659959123023,8.874805526474848,-0.01590484971070181,0.0090789794921875,0.6148,26.1097,0.915154,,3.464951486733612,0.4649514867336122,12.445179733053672,0.08533506987569982,0.0048065185546875,-2.4317,26.3592,0.905105,,4.626170437603262,1.6261704376032622,12.057008158588745,-0.10630958633064148,0.011016845703125,-2.1822,29.1891,0.946177,,4.1352204452779215,1.1352204452779215,8.852800750058531,-0.031917495030073045,0.0083770751953125,0.6477,29.2078,0.945726,,4.198557421825437,1.198557421825437,8.833589732651339,-0.05342360559712806,0.0088043212890625,0.6664
0014.png,65,75,2.3417,2.3354,71,10.2489,0.025866,31.7455,0.967562,,3.5976687119933657,6.5957588626790855,0.0064849853515625,32.6587,0.973523,,3.813198466334036,0.8131984663340361,5.937012115445281,-0.021958597991913062,0.008056640625,0.9132,32.2277,0.970349,,3.81711813557654,0.81711813557654,6.2258213476254625,-0.032842069944008415,0.007720947265625,0.4822,25.1702,0.915077,,4.568922489225605,1.5689224892256046,9.974005231171304,-0.20519444468843,0.0268402099609375,-6.5753,26.8719,0.918527,,4.748535099627921,1.7485350996279214,11.34293339996735,-0.09931935410658535,0.011627197265625,-4.8736,31.9494,0.96971,,3.9628959082029116,0.9628959082029116,6.442583386133761,-0.042699028607980666,0.0067596435546875,0.2039,32.1405,0.970814,,4.246541518175535,1.246541518175535,6.302302367714027,-0.0714143021113013,0.009429931640625,0.395
0014.png,65,90,3.6445,3.6044,88,6.5853,0.013593,37.3338,0.989105,,3.3835430420170782,3.4661503160634775,0.0045318603515625,37.3338,0.989105,,3.3834510334265153,0.3834510334265153,3.4661766191775865,-0.008599206388624776,0.0045318603515625,0.0,36.9688,0.989055,,3.8955434411141567,0.8955434411141567,3.592649639127028,-0.0761227373501283,0.008544921875,-0.365,27.2189,0.93669,,3.8089684062857914,0.8089684062857914,11.055564011712445,-0.6145189303841855,0.0060577392578125,-10.1149,27.0882,0.924386,,4.884974631529073,1.8849746315290732,11.05291377293011,-0.08849564190358866,0.0124053955078125,-10.2456,36.5968,0.988774,,5.027630919204309,2.0276309192043094,3.7730350117238265,-0.008655842961374845,0.007232666015625,-0.737,35.2618,0.986636,,5.922690682058677,2.9226906820586773,4.399713518239008,-0.1111017484466972,0.0091400146484375,-2.072
0316.png,66,10,0.3288,0.3396,5,72.9969,0.033895,25.9642,0.814128,,4.710441457302395,8.643173813146053,0.0108795166015625,26.4942,0.834688,,4.967236753875852,1.9672367538758522,7.462986536957131,0.29487514053402225,0.0116119384765625,0.53,26.4192,0.83222,,4.726824447607354,1.7268244476073544,7.585429027346565,0.21353043985479875,0.0108642578125,0.455,22.3494,0.726408,,5.4340834117563706,2.4340834117563706,11.836899339620857,0.2551045820101422,0.033355712890625,-3.6148,26.0385,0.826097,,4.790928145533668,1.7909281455336679,8.09647784627155,0.10090839582960928,0.01177978515625,0.0743,26.4624,0.833859,,4.931049391137332,1.931049391137332,7.513144345640421,0.32856622887413994,0.0115814208984375,0.4982,26.2317,0.824821,,4.573768076434067,1.5737680764340674,8.0513410918014,0.1819385038645932,0.0106658935546875,0.2675
0316.png,66,25,0.6385,0.6433,18,37.587,0.020047,29.4327,0.897117,,4.767173388757801,5.112062781107966,0.01123046875,29.8728,0.908295,,5.25996830478439,2.2599683047843904,4.362741591860703,0.028449165895940688,0.012542724609375,0.4401,29.8141,0.905481,,4.861094879197277,1.8610948791972772,4.419972700660073,0.10484644664257749,0.0110321044921875,0.3814,25.9688,0.857614,,6.7847267588439895,3.7847267588439895,8.044290857016662,-0.5345726977704445,0.0195465087890625,-3.4639,28.8052,0.894441,,4.779988223133598,1.7799882231335982,5.71149716249404,0.04040900431511471,0.0123291015625,-0.6275,29.7504,0.904879,,4.733254975235305,1.7332549752353046,4.562247118716442,0.11589714169229756,0.0109100341796875,0.3177,29.7116,0.903205,,4.698571864873174,1.6985718648731742,4.63196212472755,0.10828227148211904,0.0108795166015625,0.2789
0316.png,66,50,0.9816,0.9894,41,24.4507,0.013776,31.6718,0.930894,,4.652799298091127,3.512871746862396,0.01080322265625,31.6624,0.930859,,4.657648904862165,1.6576489048621648,3.5256226991340633,0.021537734992169134,0.0107269287109375,-0.0094,31.8763,0.934389,,4.854806385421001,1.8548063854210008,3.1423839826458386,0.06720867918983886,0.01177978515625,0.2045,29.5272,0.922625,,2.634261264140507,-0.3657387358594928,6.43848737866497,-0.1757839689422007,0.002410888671875,-2.1446,30.2478,0.920063,,4.930230273281393,1.930230273281393,4.923124740359025,0.12994643791977778,0.01373291015625,-1.424,31.8696,0.934105,,4.524649993418725,1.5246499934187252,3.213305352345268,0.017049711905907476,0.0099945068359375,0.1978,31.8938,0.934247,,4.652254255783086,1.6522542557830864,3.1659478588057217,0.1056842337978342,0.0112457275390625,0.222
0316.png,66,75,1.4108,1.42,70,17.012,0.009622,33.4711,0.952268,,4.638698672085563,2.4535615906303634,0.0108184814453125,33.7161,0.955028,,4.64274491864938,1.64274491864938,2.0994647214192317,0.04968641671447881,0.0103759765625,0.245,33.4773,0.953112,,5.291468935532069,2.2914689355320688,2.3604772479745293,0.08311009498060865,0.0132293701171875,0.0062,26.5113,0.913214,,5.70503176833001,2.7050317683300102,4.685780451371316,-0.36778423660178144,0.189300537109375,-6.9598,31.1916,0.935874,,5.201087529341928,2.201087529341928,4.558997382951617,0.2243343851187525,0.0132904052734375,-2.2795,33.459,0.952543,,4.682209639960849,1.682209639960849,2.49468999446107,0.038885436069610174,0.0104217529296875,-0.0121,33.6124,0.953908,,4.9040588945946775,1.9040588945946775,2.2327640614105895,0.19945662669693226,0.0110626220703125,0.1413
0316.png,66,90,2.2385,2.2418,88,10.7216,0.005832,35.4235,0.968083,,4.257605407402097,1.4871521214512864,0.009246826171875,35.4234,0.968083,,4.256694053841218,1.2566940538412181,1.4872790688073672,0.05109733466556537,0.009246826171875,-0.0001,35.1339,0.966876,,5.799921268094923,2.7999212680949226,1.7711620445278164,-0.1472999684601285,0.01556396484375,-0.2896,31.8517,0.945659,,3.170965367371332,0.17096536737133183,5.065976761767912,-0.05940021821490941,0.00341796875,-3.5718,32.0337,0.947121,,5.196352037892612,2.196352037892612,4.3702450907146435,0.2523910313252217,0.0139312744140625,-3.3898,35.3128,0.967665,,4.96628902434182,1.9662890243418198,1.6557674103522715,0.04099252938513649,0.0105133056640625,-0.1107,35.4058,0.968101,,5.305452066981015,2.3054520669810152,1.4805455373409135,0.20163673294978887,0.0103607177734375,-0.0177
0601.png,67,10,0.34,0.3407,5,70.5827,0.041479,25.9636,0.793211,,6.867009191509123,10.57708937689146,0.01495361328125,26.6797,0.822514,,7.846378399383945,4.846378399383945,9.323726888120587,0.2183150865154593,0.015899658203125,0.7161,26.5516,0.813806,,7.314848519825982,4.314848519825982,9.566969026884522,0.1657117990994163,0.0150604248046875,0.588,21.8562,0.692255,,7.260788503366221,4.260788503366221,13.431411457197157,-0.07276786580436496,0.0292510986328125,-4.1074,26.0057,0.811776,,7.694276465873145,4.694276465873145,10.465268652398928,0.2819144916066033,0.01715087890625,0.0421,26.6061,0.822486,,7.954538184496378,4.954538184496378,9.47865682349083,0.24400820238292917,0.0160369873046875,0.6425,26.2962,0.807953,,7.118128540306656,4.118128540306656,9.989568352184166,0.13907656731241413,0.0150146484375,0.3326
0601.png,67,25,0.6745,0.6705,18,35.5819,0.028236,28.9753,0.877381,,7.471219894463507,7.200282847251708,0.016326904296875,29.781,0.897389,,8.798148261350754,5.798148261350754,6.1779491011054954,0.09005042119469447,0.017120361328125,0.8057,29.5418,0.889379,,8.352622820498114,5.352622820498114,6.495131591221769,0.1653853685632149,0.016357421875,0.5665,25.1893,0.844094,,5.9213405812342845,2.9213405812342845,10.146537335655967,0.08630888444165133,0.0173492431640625,-3.786,28.1986,0.876477,,9.18540982908387,6.18540982908387,8.179788470808871,0.5170910013082437,0.0178985595703125,-0.7767,29.3888,0.888646,,8.095750887326227,5.095750887326227,6.686781883713994,0.10391355597554833,0.0166015625,0.4135,29.3445,0.887253,,8.001889750027967,5.001889750027967,6.729384287046755,0.10521242555215983,0.0163116455078125,0.3692
0601.png,67,50,1.0621,1.0581,41,22.5976,0.021559,30.9024,0.914093,,7.485400559041933,5.4974433219459735,0.01580810546875,30.8971,0.914032,,7.4834635103083516,4.4834635103083516,5.503210921226287,0.1573524956402083,0.015899658203125,-0.0053,31.3596,0.921424,,8.204867095087469,5.204867095087469,5.0288143273761285,0.2381817270290054,0.0164031982421875,0.4572,29.2301,0.902553,,5.600821638179357,2.600821638179357,7.422083819454123,-0.23786268271631622,0.0113525390625,-1.6723,29.2214,0.902234,,10.748727770277204,7.748727770277204,7.3456342993750985,0.7422000184221943,0.0182647705078125,-1.681,31.2319,0.920408,,7.915619088033986,4.915619088033986,5.152835188292546,0.19208632721953886,0.016326904296875,0.3295,31.2594,0.921312,,8.245625086839416,5.245625086839416,5.127238750621396,0.19712317186766054,0.0167694091796875,0.357
0601.png,67,75,1.5826,1.5955,71,15.1653,0.016007,32.8321,0.938712,,6.311702391952062,4.081721810281462,0.01531982421875,33.3826,0.945876,,6.740688296838811,3.740688296838811,3.5686156367082233,0.15167468768364933,0.015777587890625,0.5505,33.1239,0.942568,,6.841756041184832,3.8417560411848317,3.8344709977804246,0.20209540981985355,0.0160369873046875,0.2918,25.6578,0.880469,,7.7715412657212,4.7715412657212,5.834602002735001,-0.3749866239920101,0.0983734130859375,-7.1743,29.9094,0.916489,,12.017296464099868,9.017296464099868,6.923857097496281,0.8595301506581752,0.01800537109375,-2.9227,32.9336,0.940531,,6.427112745943962,3.427112745943962,3.999171161186845,0.12553768613424143,0.015289306640625,0.1015,33.1023,0.943398,,7.828026370775729,4.828026370775729,3.8672226013147446,0.16768517605210526,0.0167083740234375,0.2702
0601.png,67,90,2.6118,2.5676,88,9.189,0.009628,35.4155,0.962327,,4.8485392613693845,2.455183491125659,0.010345458984375,35.4154,0.962327,,4.848338270518803,1.848338270518803,2.455246044560192,0.13413002138994853,0.010345458984375,-0.0001,35.37,0.963014,,5.802894786486183,2.802894786486183,2.526077319015457,0.1638997775654131,0.0123748779296875,-0.0455,29.4751,0.923207,,4.146548535010325,1.146548535010325,7.724026194744601,-0.033951882973862285,0.0060272216796875,-5.9404,30.462,0.927316,,12.978960871501195,9.978960871501195,6.6554316247592284,0.8772599003947341,0.0185394287109375,-4.9535,35.3136,0.962141,,5.337210065545614,2.337210065545614,2.560494757649667,0.10660909445555973,0.010955810546875,-0.1019,35.2267,0.963354,,9.197130706268114,6.197130706268114,2.695526670423853,0.1293740379104451,0.0168304443359375,-0.1888
